1,0,0,#40a9ff
0.9877,0.1564,0.025,#40a9ff
0.9511,0.309,0.05,#40a9ff
0.891,0.454,0.075,#40a9ff
0.809,0.5878,0.1,#40a9ff
0.7071,0.7071,0.125,#40a9ff
0.5878,0.809,0.15,#40a9ff
0.454,0.891,0.175,#40a9ff
0.309,0.9511,0.2,#40a9ff
0.1564,0.9877,0.225,#40a9ff
0,1,0.25,#40a9ff
-0.1564,0.9877,0.275,#40a9ff
-0.309,0.9511,0.3,#40a9ff
-0.454,0.891,0.325,#40a9ff
-0.5878,0.809,0.35,#40a9ff
-0.7071,0.7071,0.375,#40a9ff
-0.809,0.5878,0.4,#40a9ff
-0.891,0.454,0.425,#40a9ff
-0.9511,0.309,0.45,#40a9ff
-0.9877,0.1564,0.475,#40a9ff
-1,0,0.5,#40a9ff
-0.9877,-0.1564,0.525,#40a9ff
-0.9511,-0.309,0.55,#40a9ff
-0.891,-0.454,0.575,#40a9ff
-0.809,-0.5878,0.6,#40a9ff
-0.7071,-0.7071,0.625,#40a9ff
-0.5878,-0.809,0.65,#40a9ff
-0.454,-0.891,0.675,#40a9ff
-0.309,-0.9511,0.7,#40a9ff
-0.1564,-0.9877,0.725,#40a9ff
0,-1,0.75,#40a9ff
0.1564,-0.9877,0.775,#40a9ff
0.309,-0.9511,0.8,#40a9ff
0.454,-0.891,0.825,#40a9ff
0.5878,-0.809,0.85,#40a9ff
0.7071,-0.7071,0.875,#40a9ff
0.809,-0.5878,0.9,#40a9ff
0.891,-0.454,0.925,#40a9ff
0.9511,-0.309,0.95,#40a9ff
0.9877,-0.1564,0.975,#40a9ff
1,0,1,#40a9ff
0.9877,0.1564,1.025,#40a9ff
0.9511,0.309,1.05,#40a9ff
0.891,0.454,1.075,#40a9ff
0.809,0.5878,1.1,#40a9ff
0.7071,0.7071,1.125,#40a9ff
0.5878,0.809,1.15,#40a9ff
0.454,0.891,1.175,#40a9ff
0.309,0.9511,1.2,#40a9ff
0.1564,0.9877,1.225,#40a9ff
0,1,1.25,#40a9ff
-0.1564,0.9877,1.275,#40a9ff
-0.309,0.9511,1.3,#40a9ff
-0.454,0.891,1.325,#40a9ff
-0.5878,0.809,1.35,#40a9ff
-0.7071,0.7071,1.375,#40a9ff
-0.809,0.5878,1.4,#40a9ff
-0.891,0.454,1.425,#40a9ff
-0.9511,0.309,1.45,#40a9ff
-0.9877,0.1564,1.475,#40a9ff
-1,0,1.5,#40a9ff
-0.9877,-0.1564,1.525,#40a9ff
-0.9511,-0.309,1.55,#40a9ff
-0.891,-0.454,1.575,#40a9ff
-0.809,-0.5878,1.6,#40a9ff
-0.7071,-0.7071,1.625,#40a9ff
-0.5878,-0.809,1.65,#40a9ff
-0.454,-0.891,1.675,#40a9ff
-0.309,-0.9511,1.7,#40a9ff
-0.1564,-0.9877,1.725,#40a9ff
0,-1,1.75,#40a9ff
0.1564,-0.9877,1.775,#40a9ff
0.309,-0.9511,1.8,#40a9ff
0.454,-0.891,1.825,#40a9ff
0.5878,-0.809,1.85,#40a9ff
0.7071,-0.7071,1.875,#40a9ff
0.809,-0.5878,1.9,#40a9ff
0.891,-0.454,1.925,#40a9ff
0.9511,-0.309,1.95,#40a9ff
0.9877,-0.1564,1.975,#40a9ff
1,0,2,#40a9ff
0.9877,0.1564,2.025,#40a9ff
0.9511,0.309,2.05,#40a9ff
0.891,0.454,2.075,#40a9ff
0.809,0.5878,2.1,#40a9ff
0.7071,0.7071,2.125,#40a9ff
0.5878,0.809,2.15,#40a9ff
0.454,0.891,2.175,#40a9ff
0.309,0.9511,2.2,#40a9ff
0.1564,0.9877,2.225,#40a9ff
0,1,2.25,#40a9ff
-0.1564,0.9877,2.275,#40a9ff
-0.309,0.9511,2.3,#40a9ff
-0.454,0.891,2.325,#40a9ff
-0.5878,0.809,2.35,#40a9ff
-0.7071,0.7071,2.375,#40a9ff
-0.809,0.5878,2.4,#40a9ff
-0.891,0.454,2.425,#40a9ff
-0.9511,0.309,2.45,#40a9ff
-0.9877,0.1564,2.475,#40a9ff
-1,0,2.5,#40a9ff
-0.9877,-0.1564,2.525,#40a9ff
-0.9511,-0.309,2.55,#40a9ff
-0.891,-0.454,2.575,#40a9ff
-0.809,-0.5878,2.6,#40a9ff
-0.7071,-0.7071,2.625,#40a9ff
-0.5878,-0.809,2.65,#40a9ff
-0.454,-0.891,2.675,#40a9ff
-0.309,-0.9511,2.7,#40a9ff
-0.1564,-0.9877,2.725,#40a9ff
0,-1,2.75,#40a9ff
0.1564,-0.9877,2.775,#40a9ff
0.309,-0.9511,2.8,#40a9ff
0.454,-0.891,2.825,#40a9ff
0.5878,-0.809,2.85,#40a9ff
0.7071,-0.7071,2.875,#40a9ff
0.809,-0.5878,2.9,#40a9ff
0.891,-0.454,2.925,#40a9ff
0.9511,-0.309,2.95,#40a9ff
0.9877,-0.1564,2.975,#40a9ff
1,0,3,#40a9ff

-1,0,0,#ff7a45
-0.9877,-0.1564,0.025,#ff7a45
-0.9511,-0.309,0.05,#ff7a45
-0.891,-0.454,0.075,#ff7a45
-0.809,-0.5878,0.1,#ff7a45
-0.7071,-0.7071,0.125,#ff7a45
-0.5878,-0.809,0.15,#ff7a45
-0.454,-0.891,0.175,#ff7a45
-0.309,-0.9511,0.2,#ff7a45
-0.1564,-0.9877,0.225,#ff7a45
0,-1,0.25,#ff7a45
0.1564,-0.9877,0.275,#ff7a45
0.309,-0.9511,0.3,#ff7a45
0.454,-0.891,0.325,#ff7a45
0.5878,-0.809,0.35,#ff7a45
0.7071,-0.7071,0.375,#ff7a45
0.809,-0.5878,0.4,#ff7a45
0.891,-0.454,0.425,#ff7a45
0.9511,-0.309,0.45,#ff7a45
0.9877,-0.1564,0.475,#ff7a45
1,0,0.5,#ff7a45
0.9877,0.1564,0.525,#ff7a45
0.9511,0.309,0.55,#ff7a45
0.891,0.454,0.575,#ff7a45
0.809,0.5878,0.6,#ff7a45
0.7071,0.7071,0.625,#ff7a45
0.5878,0.809,0.65,#ff7a45
0.454,0.891,0.675,#ff7a45
0.309,0.9511,0.7,#ff7a45
0.1564,0.9877,0.725,#ff7a45
0,1,0.75,#ff7a45
-0.1564,0.9877,0.775,#ff7a45
-0.309,0.9511,0.8,#ff7a45
-0.454,0.891,0.825,#ff7a45
-0.5878,0.809,0.85,#ff7a45
-0.7071,0.7071,0.875,#ff7a45
-0.809,0.5878,0.9,#ff7a45
-0.891,0.454,0.925,#ff7a45
-0.9511,0.309,0.95,#ff7a45
-0.9877,0.1564,0.975,#ff7a45
-1,0,1,#ff7a45
-0.9877,-0.1564,1.025,#ff7a45
-0.9511,-0.309,1.05,#ff7a45
-0.891,-0.454,1.075,#ff7a45
