0,0,0,#21918c
15,0,0.2588,#41ae76
15,1,0.6902,#9ad44b
0,0,0,#21918c
15,1,0.6902,#9ad44b
0,1,0.4794,#5bc764
15,0,0.2588,#41ae76
30,0,0.5,#5ec962
30,1,0.854,#cfde37
15,0,0.2588,#41ae76
30,1,0.854,#cfde37
15,1,0.6902,#9ad44b
30,0,0.5,#5ec962
45,0,0.7071,#a0d549
45,1,0.9595,#f0e52a
30,0,0.5,#5ec962
45,1,0.9595,#f0e52a
30,1,0.854,#cfde37
45,0,0.7071,#a0d549
60,0,0.866,#d2df35
60,1,0.9997,#fde725
45,0,0.7071,#a0d549
60,1,0.9997,#fde725
45,1,0.9595,#f0e52a
60,0,0.866,#d2df35
75,0,0.9659,#f2e529
75,1,0.9718,#f4e528
60,0,0.866,#d2df35
75,1,0.9718,#f4e528
60,1,0.9997,#fde725
75,0,0.9659,#f2e529
90,0,1,#fde725
90,1,0.8776,#d6e034
75,0,0.9659,#f2e529
90,1,0.8776,#d6e034
75,1,0.9718,#f4e528
90,0,1,#fde725
105,0,0.9659,#f2e529
105,1,0.7236,#a5d647
90,0,1,#fde725
105,1,0.7236,#a5d647
90,1,0.8776,#d6e034
105,0,0.9659,#f2e529
120,0,0.866,#d2df35
120,1,0.5203,#64ca60
105,0,0.9659,#f2e529
120,1,0.5203,#64ca60
105,1,0.7236,#a5d647
120,0,0.866,#d2df35
135,0,0.7071,#a0d549
135,1,0.2815,#43b174
120,0,0.866,#d2df35
135,1,0.2815,#43b174
120,1,0.5203,#64ca60
135,0,0.7071,#a0d549
150,0,0.5,#5ec962
150,1,0.0236,#24948a
135,0,0.7071,#a0d549
150,1,0.0236,#24948a
135,1,0.2815,#43b174
150,0,0.5,#5ec962
165,0,0.2588,#41ae76
165,1,-0.236,#2d738c
150,0,0.5,#5ec962
165,1,-0.236,#2d738c
150,1,0.0236,#24948a
165,0,0.2588,#41ae76
180,0,0,#21918c
180,1,-0.4794,#3a558b
165,0,0.2588,#41ae76
180,1,-0.4794,#3a558b
165,1,-0.236,#2d738c
180,0,0,#21918c
195,0,-0.2588,#2e708b
195,1,-0.6902,#3e3376
180,0,0,#21918c
195,1,-0.6902,#3e3376
180,1,-0.4794,#3a558b
195,0,-0.2588,#2e708b
210,0,-0.5,#3b528b
210,1,-0.854,#411964
195,0,-0.2588,#2e708b
210,1,-0.854,#411964
195,1,-0.6902,#3e3376
210,0,-0.5,#3b528b
225,0,-0.7071,#3f3074
225,1,-0.9595,#430858
210,0,-0.5,#3b528b
225,1,-0.9595,#430858
210,1,-0.854,#411964
225,0,-0.7071,#3f3074
240,0,-0.866,#421763
240,1,-0.9997,#440154
225,0,-0.7071,#3f3074
240,1,-0.9997,#440154
225,1,-0.9595,#430858
240,0,-0.866,#421763
255,0,-0.9659,#430758
255,1,-0.9718,#430657
240,0,-0.866,#421763
255,1,-0.9718,#430657
240,1,-0.9997,#440154
255,0,-0.9659,#430758
270,0,-1,#440154
270,1,-0.8776,#421561
255,0,-0.9659,#430758
270,1,-0.8776,#421561
255,1,-0.9718,#430657
270,0,-1,#440154
285,0,-0.9659,#430758
285,1,-0.7236,#3f2e72
270,0,-1,#440154
285,1,-0.7236,#3f2e72
270,1,-0.8776,#421561
285,0,-0.9659,#430758
300,0,-0.866,#421763
300,1,-0.5203,#3b4f89
285,0,-0.9659,#430758
300,1,-0.5203,#3b4f89
285,1,-0.7236,#3f2e72
300,0,-0.866,#421763
315,0,-0.7071,#3f3074
315,1,-0.2815,#306e8b
300,0,-0.866,#421763
315,1,-0.2815,#306e8b
300,1,-0.5203,#3b4f89
315,0,-0.7071,#3f3074
330,0,-0.5,#3b528b
330,1,-0.0236,#228e8c
315,0,-0.7071,#3f3074
330,1,-0.0236,#228e8c
315,1,-0.2815,#306e8b
330,0,-0.5,#3b528b
345,0,-0.2588,#2e708b
345,1,0.236,#3eab78
330,0,-0.5,#3b528b
345,1,0.236,#3eab78
330,1,-0.0236,#228e8c
345,0,-0.2588,#2e708b
360,0,0,#21918c
360,1,0.4794,#5bc764
345,0,-0.2588,#2e708b
360,1,0.4794,#5bc764
345,1,0.236,#3eab78
0,1,0.4794,#5bc764
15,1,0.6902,#9ad44b
15,2,0.9526,#eee42b
0,1,0.4794,#5bc764
15,2,0.9526,#eee42b
0,2,0.8415,#cbdd38
