3,0,0,#440154
2.9928,0.1568,0.0785,#440255
2.9713,0.3123,0.1564,#440456
2.9358,0.465,0.2334,#440557
2.8866,0.6136,0.309,#430658
2.8243,0.7568,0.3827,#430859
2.7495,0.8934,0.454,#43095a
2.6632,1.0223,0.5225,#430a5a
2.5662,1.1425,0.5878,#430c5b
2.4595,1.2532,0.6494,#430d5c
2.3444,1.3536,0.7071,#420e5d
2.222,1.443,0.7604,#42105e
2.0936,1.5211,0.809,#42115f
1.9603,1.5875,0.8526,#421360
1.8237,1.642,0.891,#421461
1.6848,1.6848,0.9239,#421562
1.545,1.7159,0.9511,#421763
1.4056,1.7357,0.9724,#411864
1.2675,1.7446,0.9877,#411964
1.132,1.7431,0.9969,#411b65
1,1.7321,1,#411c66
0.8724,1.7121,0.9969,#411d67
0.7498,1.6842,0.9877,#411f68
0.6331,1.6492,0.9724,#412069
0.5225,1.6082,0.9511,#40216a
0.4186,1.5622,0.9239,#40236b
0.3214,1.5122,0.891,#40246c
0.2311,1.4593,0.8526,#40256d
0.1476,1.4045,0.809,#40276e
0.0707,1.3487,0.7604,#40286f
0,1.2929,0.7071,#402a70
-0.0649,1.2379,0.6494,#3f2b70
-0.1245,1.1845,0.5878,#3f2c71
-0.1795,1.1332,0.5225,#3f2e72
-0.2306,1.0848,0.454,#3f2f73
-0.2785,1.0395,0.3827,#3f3074
-0.3241,0.9976,0.309,#3f3275
-0.3683,0.9594,0.2334,#3e3376
-0.4117,0.9248,0.1564,#3e3477
-0.4554,0.8938,0.0785,#3e3678
-0.5,0.866,0,#3e3779
-0.5463,0.8413,-0.0785,#3e387a
-0.595,0.819,-0.1564,#3e3a7a
-0.6467,0.7986,-0.2334,#3e3b7b
-0.7019,0.7795,-0.309,#3d3c7c
-0.7609,0.7609,-0.3827,#3d3e7d
-0.8241,0.7421,-0.454,#3d3f7e
-0.8917,0.7221,-0.5225,#3d407f
-0.9635,0.7,-0.5878,#3d4280
-1.0396,0.6751,-0.6494,#3d4381
-1.1197,0.6464,-0.7071,#3c4482
-1.2034,0.6131,-0.7604,#3c4683
-1.2901,0.5744,-0.809,#3c4784
-1.3794,0.5295,-0.8526,#3c4985
-1.4703,0.4777,-0.891,#3c4a86
-1.5622,0.4186,-0.9239,#3c4b86
-1.654,0.3516,-0.9511,#3c4d87
-1.7448,0.2764,-0.9724,#3b4e88
-1.8335,0.1927,-0.9877,#3b4f89
-1.9189,0.1006,-0.9969,#3b518a
-2,0,-1,#3b528b
-2.0756,-0.1088,-0.9969,#3b538b
-2.1446,-0.2254,-0.9877,#3a548b
-2.2059,-0.3494,-0.9724,#3a558b
-2.2586,-0.4801,-0.9511,#39568b
-2.3015,-0.6167,-0.9239,#39578b
-2.3339,-0.7583,-0.891,#38588b
-2.355,-0.904,-0.8526,#38598b
-2.3641,-1.0525,-0.809,#385a8b
-2.3607,-1.2028,-0.7604,#375b8b
-2.3444,-1.3536,-0.7071,#375c8b
-2.3151,-1.5034,-0.6494,#365e8b
-2.2725,-1.6511,-0.5878,#365f8b
-2.2169,-1.7952,-0.5225,#35608b
-2.1484,-1.9345,-0.454,#35618b
-2.0675,-2.0675,-0.3827,#34628b
-1.9746,-2.1931,-0.309,#34638b
-1.8706,-2.31,-0.2334,#34648b
-1.7561,-2.4171,-0.1564,#33658b
-1.6322,-2.5134,-0.0785,#33668b
-1.5,-2.5981,0,#32678b
-1.3606,-2.6703,0.0785,#32688b
-1.2152,-2.7294,0.1564,#31698b
-1.0652,-2.7749,0.2334,#316a8b
-0.9119,-2.8066,0.309,#316b8b
-0.7568,-2.8243,0.3827,#306c8b
-0.6011,-2.8278,0.454,#306d8b
-0.4463,-2.8175,0.5225,#2f6e8b
-0.2936,-2.7936,0.5878,#2f6f8b
-0.1445,-2.7566,0.6494,#2e708b
0,-2.7071,0.7071,#2e728c
0.1387,-2.6458,0.7604,#2e738c
0.2705,-2.5736,0.809,#2d748c
0.3946,-2.4914,0.8526,#2d758c
0.5102,-2.4004,0.891,#2c768c
0.6167,-2.3015,0.9239,#2c778c
0.7135,-2.196,0.9511,#2b788c
0.8004,-2.0851,0.9724,#2b798c
0.8771,-1.97,0.9877,#2b7a8c
0.9436,-1.8519,0.9969,#2a7b8c
1,-1.7321,1,#2a7c8c
1.0465,-1.6115,0.9969,#297d8c
1.0836,-1.4915,0.9877,#297e8c
1.1117,-1.3729,0.9724,#287f8c
1.1315,-1.2566,0.9511,#28808c
1.1436,-1.1436,0.9239,#28818c
1.1489,-1.0345,0.891,#27828c
1.1482,-0.9298,0.8526,#27838c
1.1425,-0.8301,0.809,#26848c
1.1327,-0.7356,0.7604,#26858c
1.1197,-0.6464,0.7071,#25868c
1.1045,-0.5628,0.6494,#25888c
1.088,-0.4844,0.5878,#24898c
1.0712,-0.4112,0.5225,#248a8c
1.0547,-0.3427,0.454,#248b8c
1.0395,-0.2785,0.3827,#238c8c
1.026,-0.2181,0.309,#238d8c
1.015,-0.1608,0.2334,#228e8c
1.0068,-0.1058,0.1564,#228f8c
1.0017,-0.0525,0.0785,#21908c
1,0,0,#21918c
1.0017,0.0525,-0.0785,#22928b
1.0068,0.1058,-0.1564,#23938b
1.015,0.1608,-0.2334,#24948a
1.026,0.2181,-0.309,#259589
1.0395,0.2785,-0.3827,#269688
1.0547,0.3427,-0.454,#279788
1.0712,0.4112,-0.5225,#289887
1.088,0.4844,-0.5878,#299886
1.1045,0.5628,-0.6494,#2a9986
1.1197,0.6464,-0.7071,#2b9a85
1.1327,0.7356,-0.7604,#2c9b84
1.1425,0.8301,-0.809,#2d9c84
1.1482,0.9298,-0.8526,#2e9d83
1.1489,1.0345,-0.891,#2f9e82
1.1436,1.1436,-0.9239,#309f82
1.1315,1.2566,-0.9511,#31a081
1.1117,1.3729,-0.9724,#32a180
1.0836,1.4915,-0.9877,#33a27f
1.0465,1.6115,-0.9969,#34a37f
1,1.7321,-1,#35a47e
0.9436,1.8519,-0.9969,#36a57d
0.8771,1.97,-0.9877,#37a67d
0.8004,2.0851,-0.9724,#38a67c
0.7135,2.196,-0.9511,#39a77b
0.6167,2.3015,-0.9239,#3aa87a
0.5102,2.4004,-0.891,#3ba97a
0.3946,2.4914,-0.8526,#3caa79
0.2705,2.5736,-0.809,#3dab78
0.1387,2.6458,-0.7604,#3eac78
0,2.7071,-0.7071,#40ad77
-0.1445,2.7566,-0.6494,#41ae76
-0.2936,2.7936,-0.5878,#42af76
-0.4463,2.8175,-0.5225,#43b075
-0.6011,2.8278,-0.454,#44b174
-0.7568,2.8243,-0.3827,#45b274
-0.9119,2.8066,-0.309,#46b373
-1.0652,2.7749,-0.2334,#47b472
-1.2152,2.7294,-0.1564,#48b471
-1.3606,2.6703,-0.0785,#49b571
-1.5,2.5981,0,#4ab670
-1.6322,2.5134,0.0785,#4bb76f
-1.7561,2.4171,0.1564,#4cb86f
-1.8706,2.31,0.2334,#4db96e
-1.9746,2.1931,0.309,#4eba6d
-2.0675,2.0675,0.3827,#4fbb6c
-2.1484,1.9345,0.454,#50bc6c
-2.2169,1.7952,0.5225,#51bd6b
-2.2725,1.6511,0.5878,#52be6a
-2.3151,1.5034,0.6494,#53bf6a
-2.3444,1.3536,0.7071,#54c069
-2.3607,1.2028,0.7604,#55c168
-2.3641,1.0525,0.809,#56c268
-2.355,0.904,0.8526,#57c267
-2.3339,0.7583,0.891,#58c366
-2.3015,0.6167,0.9239,#59c466
-2.2586,0.4801,0.9511,#5ac565
-2.2059,0.3494,0.9724,#5bc664
-2.1446,0.2254,0.9877,#5cc763
-2.0756,0.1088,0.9969,#5dc863
-2,0,1,#5ec962
