0,0,1,#fde725
-0.0851,0.078,0.9933,#fbe726
0.0143,-0.1624,0.9866,#f9e627
0.1213,0.1582,0.9799,#f7e627
-0.2263,-0.04,0.9732,#f4e528
0.2164,-0.1376,0.9666,#f2e529
-0.0728,0.2708,0.9599,#f0e52a
-0.1394,-0.2684,0.9532,#eee42b
0.3032,0.1107,0.9465,#ece42c
-0.3159,0.1304,0.9398,#eae32c
0.1524,-0.3257,0.9331,#e8e32d
0.1127,0.3592,0.9264,#e6e32e
-0.3396,-0.1968,0.9197,#e3e22f
0.3983,-0.0876,0.913,#e1e230
-0.243,0.3456,0.9064,#dfe130
-0.0561,-0.433,0.8997,#dde131
0.3442,0.2901,0.893,#dbe132
-0.4627,0.0191,0.8863,#d9e033
0.3372,-0.3356,0.8796,#d7e034
-0.0225,0.4874,0.8729,#d5df35
-0.3201,-0.3836,0.8662,#d2df35
0.5065,0.0682,0.8595,#d0df36
-0.4286,0.2982,0.8528,#cede37
0.117,-0.5199,0.8462,#ccde38
0.2702,0.4715,0.8395,#cadd39
-0.5274,-0.1683,0.8328,#c8dd39
0.5116,-0.2364,0.8261,#c6dd3a
-0.2213,0.5288,0.8194,#c4dc3b
-0.1972,-0.5483,0.8127,#c1dc3c
0.5239,0.2754,0.806,#bfdb3d
-0.581,0.1532,0.7993,#bddb3d
0.3297,-0.5128,0.7926,#bbdb3e
0.1047,0.6094,0.786,#b9da3f
-0.4955,-0.3837,0.7793,#b7da40
0.6328,-0.0524,0.7726,#b5d941
-0.4366,0.472,0.7659,#b3d942
0.0032,-0.6509,0.7592,#b0d942
0.4425,0.4878,0.7525,#aed843
-0.6633,-0.0615,0.7458,#acd844
0.5365,-0.4072,0.7391,#aad745
-0.1219,0.6698,0.7324,#a8d746
-0.3664,-0.5823,0.7258,#a6d746
0.6702,0.1837,0.7191,#a4d647
-0.6244,0.3204,0.7124,#a2d648
0.2463,-0.6643,0.7057,#9fd549
0.2696,0.6623,0.699,#9dd54a
-0.6521,-0.309,0.6923,#9bd54b
0.6956,-0.2145,0.6856,#99d44b
-0.3712,0.6334,0.6789,#97d44c
-0.1554,-0.7238,0.6722,#95d34d
0.6085,0.4322,0.6656,#93d34e
-0.7465,0.093,0.6589,#91d34f
0.4914,-0.5773,0.6522,#8ed24f
0.0278,0.7633,0.6455,#8cd250
-0.54,-0.548,0.6388,#8ad151
0.7739,0.0396,0.6321,#88d152
-0.6015,0.497,0.6254,#86d153
0.1086,-0.7781,0.6187,#84d054
0.4485,0.6514,0.612,#82d054
-0.7757,-0.1785,0.6054,#80cf55
0.6969,-0.3948,0.5987,#7dcf56
-0.2487,0.7666,0.592,#7bcf57
-0.3365,-0.7377,0.5853,#79ce58
0.7508,0.3185,0.5786,#77ce58
-0.7733,0.2739,0.5719,#75cd59
0.3873,-0.7283,0.5652,#73cd5a
0.2075,0.8031,0.5585,#71cd5b
-0.6992,-0.4544,0.5518,#6ecc5c
0.8269,-0.138,0.5452,#6ccc5c
-0.5192,0.6637,0.5385,#6acb5d
-0.0658,-0.8443,0.5318,#68cb5e
0.6219,0.581,0.5251,#66cb5f
-0.8551,-0.0083,0.5184,#64ca60
0.6392,-0.5741,0.5117,#62ca61
-0.0838,0.859,0.505,#60c961
-0.5208,-0.6932,0.4983,#5ec962
0.856,0.16,0.4916,#5dc863
-0.7424,0.4622,0.4849,#5cc763
0.2363,-0.8458,0.4783,#5bc764
0.3988,0.7865,0.4716,#5bc664
-0.8286,-0.3118,0.4649,#5ac565
0.8249,-0.3311,0.4582,#59c466
-0.3861,0.8044,0.4515,#58c466
-0.2597,-0.8571,0.4448,#57c367
0.7733,0.4583,0.4381,#56c267
-0.8829,0.1851,0.4314,#56c168
0.5279,-0.7355,0.4247,#55c168
0.1079,0.902,0.4181,#54c069
-0.6912,-0.5942,0.4114,#53bf69
0.914,-0.0289,0.4047,#52be6a
-0.6566,0.6407,0.398,#52be6b
0.0515,-0.9188,0.3913,#51bd6b
