-3,-3,0.0001,#27818c
-2.6667,-3,0.0003,#27818c
-2.6667,-2.6667,0.001,#27818c
-3,-3,0.0001,#27818c
-2.6667,-2.6667,0.001,#27818c
-3,-2.6667,0.0002,#27818c
-2.6667,-3,0.0003,#27818c
-2.3333,-3,0.0013,#27818c
-2.3333,-2.6667,0.0037,#27818c
-2.6667,-3,0.0003,#27818c
-2.3333,-2.6667,0.0037,#27818c
-2.6667,-2.6667,0.001,#27818c
-2.3333,-3,0.0013,#27818c
-2,-3,0.0034,#27818c
-2,-2.6667,0.0094,#27818c
-2.3333,-3,0.0013,#27818c
-2,-2.6667,0.0094,#27818c
-2.3333,-2.6667,0.0037,#27818c
-2,-3,0.0034,#27818c
-1.6667,-3,0.0053,#27818c
-1.6667,-2.6667,0.0117,#27818c
-2,-3,0.0034,#27818c
-1.6667,-2.6667,0.0117,#27818c
-2,-2.6667,0.0094,#27818c
-1.6667,-3,0.0053,#27818c
-1.3333,-3,-0.0006,#28818c
-1.3333,-2.6667,-0.0175,#28818c
-1.6667,-3,0.0053,#27818c
-1.3333,-2.6667,-0.0175,#28818c
-1.6667,-2.6667,0.0117,#27818c
-1.3333,-3,-0.0006,#28818c
-1,-3,-0.0299,#28818c
-1,-2.6667,-0.133,#287f8c
-1.3333,-3,-0.0006,#28818c
-1,-2.6667,-0.133,#287f8c
-1.3333,-2.6667,-0.0175,#28818c
-1,-3,-0.0299,#28818c
-0.6667,-3,-0.0946,#28808c
-0.6667,-2.6667,-0.3744,#2a7b8c
-1,-3,-0.0299,#28818c
-0.6667,-2.6667,-0.3744,#2a7b8c
-1,-2.6667,-0.133,#287f8c
-0.6667,-3,-0.0946,#28808c
-0.3333,-3,-0.1809,#297e8c
-0.3333,-2.6667,-0.6879,#2c768c
-0.6667,-3,-0.0946,#28808c
-0.3333,-2.6667,-0.6879,#2c768c
-0.6667,-2.6667,-0.3744,#2a7b8c
-0.3333,-3,-0.1809,#297e8c
0,-3,-0.245,#297d8c
0,-2.6667,-0.9139,#2d738c
-0.3333,-3,-0.1809,#297e8c
0,-2.6667,-0.9139,#2d738c
-0.3333,-2.6667,-0.6879,#2c768c
0,-3,-0.245,#297d8c
0.3333,-3,-0.2465,#297d8c
0.3333,-2.6667,-0.9107,#2d738c
0,-3,-0.245,#297d8c
0.3333,-2.6667,-0.9107,#2d738c
0,-2.6667,-0.9139,#2d738c
0.3333,-3,-0.2465,#297d8c
0.6667,-3,-0.1882,#297e8c
0.6667,-2.6667,-0.6914,#2c768c
0.3333,-3,-0.2465,#297d8c
0.6667,-2.6667,-0.6914,#2c768c
0.3333,-2.6667,-0.9107,#2d738c
0.6667,-3,-0.1882,#297e8c
1,-3,-0.11,#28808c
1,-2.6667,-0.4024,#2a7b8c
0.6667,-3,-0.1882,#297e8c
1,-2.6667,-0.4024,#2a7b8c
0.6667,-2.6667,-0.6914,#2c768c
1,-3,-0.11,#28808c
1.3333,-3,-0.0492,#28808c
1.3333,-2.6667,-0.1796,#297e8c
1,-3,-0.11,#28808c
1.3333,-2.6667,-0.1796,#297e8c
1,-2.6667,-0.4024,#2a7b8c
1.3333,-3,-0.0492,#28808c
1.6667,-3,-0.0168,#28818c
1.6667,-2.6667,-0.0611,#28808c
1.3333,-3,-0.0492,#28808c
1.6667,-2.6667,-0.0611,#28808c
1.3333,-2.6667,-0.1796,#297e8c
1.6667,-3,-0.0168,#28818c
2,-3,-0.0043,#28818c
2,-2.6667,-0.0156,#28818c
1.6667,-3,-0.0168,#28818c
2,-2.6667,-0.0156,#28818c
1.6667,-2.6667,-0.0611,#28808c
2,-3,-0.0043,#28818c
2.3333,-3,-0.0008,#28818c
2.3333,-2.6667,-0.0029,#28818c
2,-3,-0.0043,#28818c
2.3333,-2.6667,-0.0029,#28818c
2,-2.6667,-0.0156,#28818c
2.3333,-3,-0.0008,#28818c
2.6667,-3,-0.0001,#28818c
2.6667,-2.6667,-0.0004,#28818c
2.3333,-3,-0.0008,#28818c
2.6667,-2.6667,-0.0004,#28818c
2.3333,-2.6667,-0.0029,#28818c
2.6667,-3,-0.0001,#28818c
3,-3,0,#28818c
3,-2.6667,0,#28818c
2.6667,-3,-0.0001,#28818c
3,-2.6667,0,#28818c
2.6667,-2.6667,-0.0004,#28818c
-3,-2.6667,0.0002,#27818c
-2.6667,-2.6667,0.001,#27818c
-2.6667,-2.3333,0.0024,#27818c
-3,-2.6667,0.0002,#27818c
-2.6667,-2.3333,0.0024,#27818c
-3,-2.3333,0.0005,#27818c
-2.6667,-2.6667,0.001,#27818c
-2.3333,-2.6667,0.0037,#27818c
-2.3333,-2.3333,0.0089,#27818c
-2.6667,-2.6667,0.001,#27818c
-2.3333,-2.3333,0.0089,#27818c
-2.6667,-2.3333,0.0024,#27818c
-2.3333,-2.6667,0.0037,#27818c
-2,-2.6667,0.0094,#27818c
-2,-2.3333,0.0223,#27828c
-2.3333,-2.6667,0.0037,#27818c
-2,-2.3333,0.0223,#27828c
-2.3333,-2.3333,0.0089,#27818c
-2,-2.6667,0.0094,#27818c
-1.6667,-2.6667,0.0117,#27818c
-1.6667,-2.3333,0.0259,#27828c
-2,-2.6667,0.0094,#27818c
-1.6667,-2.3333,0.0259,#27828c
-2,-2.3333,0.0223,#27828c
-1.6667,-2.6667,0.0117,#27818c
-1.3333,-2.6667,-0.0175,#28818c
-1.3333,-2.3333,-0.0551,#28808c
-1.6667,-2.6667,0.0117,#27818c
-1.3333,-2.3333,-0.0551,#28808c
-1.6667,-2.3333,0.0259,#27828c
-1.3333,-2.6667,-0.0175,#28818c
-1,-2.6667,-0.133,#287f8c
-1,-2.3333,-0.3673,#2a7b8c
-1.3333,-2.6667,-0.0175,#28818c
-1,-2.3333,-0.3673,#2a7b8c
-1.3333,-2.3333,-0.0551,#28808c
-1,-2.6667,-0.133,#287f8c
-0.6667,-2.6667,-0.3744,#2a7b8c
-0.6667,-2.3333,-1.0186,#2e718b
-1,-2.6667,-0.133,#287f8c
-0.6667,-2.3333,-1.0186,#2e718b
-1,-2.3333,-0.3673,#2a7b8c
-0.6667,-2.6667,-0.3744,#2a7b8c
-0.3333,-2.6667,-0.6879,#2c768c
-0.3333,-2.3333,-1.867,#34648b
-0.6667,-2.6667,-0.3744,#2a7b8c
-0.3333,-2.3333,-1.867,#34648b
-0.6667,-2.3333,-1.0186,#2e718b
-0.3333,-2.6667,-0.6879,#2c768c
0,-2.6667,-0.9139,#2d738c
0,-2.3333,-2.4816,#385a8b
-0.3333,-2.6667,-0.6879,#2c768c
0,-2.3333,-2.4816,#385a8b
-0.3333,-2.3333,-1.867,#34648b
0,-2.6667,-0.9139,#2d738c
0.3333,-2.6667,-0.9107,#2d738c
0.3333,-2.3333,-2.4736,#385a8b
0,-2.6667,-0.9139,#2d738c
0.3333,-2.3333,-2.4736,#385a8b
0,-2.3333,-2.4816,#385a8b
0.3333,-2.6667,-0.9107,#2d738c
0.6667,-2.6667,-0.6914,#2c768c
0.6667,-2.3333,-1.8753,#34648b
0.3333,-2.6667,-0.9107,#2d738c
0.6667,-2.3333,-1.8753,#34648b
0.3333,-2.3333,-2.4736,#385a8b
0.6667,-2.6667,-0.6914,#2c768c
1,-2.6667,-0.4024,#2a7b8c
1,-2.3333,-1.0866,#2f708b
0.6667,-2.6667,-0.6914,#2c768c
1,-2.3333,-1.0866,#2f708b
0.6667,-2.3333,-1.8753,#34648b
1,-2.6667,-0.4024,#2a7b8c
1.3333,-2.6667,-0.1796,#297e8c
