1.2,1.0,0.4,#5cdbd3
0.6,0.2,0.9,#5cdbd3
0.0,0.4,1.4,#5cdbd3
0.6,0.9,0.7,#5cdbd3
1.2,1.1,1.1,#5cdbd3
1.0,0.9,1.2,#f759ab
1.2,1.2,0.5,#f759ab
1.1,0.8,1.1,#f759ab
2.2,0.8,1.2,#f759ab
3.3,0.8,1.3,#f759ab
4.4,0.8,1.4,#f759ab
5.5,0.8,1.5,#f759ab
6.6,0.8,1.6,#f759ab
7.7,0.8,1.5,#f759ab
8.8,0.8,1.4,#f759ab
9.9,0.8,1.3,#f759ab
1.9,0.8,1.2,#f759ab

1.1,1.8,1.1,#f759ab
2.2,1.8,1.2,#f759ab
3.3,1.8,1.3,#f759ab
4.4,1.8,1.4,#f759ab
5.5,1.8,1.5,#f759ab
6.6,1.8,1.6,#f759ab
7.7,1.8,1.5,#f759ab
8.8,1.8,1.4,#f759ab
9.9,1.8,1.3,#f759ab
1.9,1.8,1.2,#f759ab

1.1,3.8,1.1,#f759ab
2.2,3.8,1.2,#f759ab
3.3,3.8,1.3,#f759ab
4.4,3.8,1.4,#f759ab
5.5,3.8,1.5,#f759ab
6.6,3.8,1.6,#f759ab
7.7,3.8,1.5,#f759ab
8.8,3.8,1.4,#f759ab
9.9,3.8,1.3,#f759ab
1.9,3.8,1.2,#f759ab
